cash_mode,offset,cost_bps,period,rule,cycles,high_positive_n,high_negative_n,high_positive_participation,rebound_participation,rebound_n,high_missed_upside,high_downside_avoided,missed_upside_per_downside_avoided,all_positive_participation,all_negative_participation
ZERO,1,3,DOTCOM,CORE_VOL,63,16,15,0.7204176824657911,0.7242060064090601,10,0.13015434444806412,0.10401484594001094,1.2513054580990175,0.763734459757121,0.8209602018965224
ZERO,1,3,GFC,CORE_VOL,150,29,34,0.6931873396648549,0.7518383337887564,10,0.31159817935124506,0.4015937113574553,0.775904030713006,0.7803164849152685,0.7616845138379716
ZERO,1,3,2011,CORE_VOL,50,11,8,0.7210373717173677,0.7766472577463271,3,0.09676568667602947,0.05915224363275292,1.6358751711397432,0.8019404707206286,0.8393958148856621
ZERO,1,3,2015_2016,CORE_VOL,100,9,3,0.7721541819607505,0.7987442660922569,3,0.035046394135943806,0.02202411488015821,1.5912736710031203,0.915594595972567,0.9396951127302734
ZERO,1,3,2018Q4,CORE_VOL,12,3,2,0.7768244400705855,0.7779668213574212,2,0.014838156644079606,0.016256131191776192,0.9127729389626281,0.7768244400705855,0.8659480679200166
ZERO,1,3,COVID,CORE_VOL,18,10,6,0.6758437417732109,0.6637216763535712,3,0.12254084241642021,0.11198177371440175,1.0942927438258685,0.6758437417732109,0.733110173364848
ZERO,1,3,2022,CORE_VOL,49,16,16,0.7571894275134068,0.7418219213950332,8,0.09343342014619857,0.06875568282352659,1.358919238516061,0.7796194516563077,0.8429826870490598
ZERO,1,3,2023_PLUS,CORE_VOL,183,10,3,0.7405617668005844,0.7293743015119898,1,0.09940172024304508,0.0174852100241091,5.684902846805225,0.9134016379681185,0.9323181922485746
ZERO,1,3,2024_PLUS,CORE_VOL,133,9,2,0.7338736096571831,0.7293743015119898,1,0.09325723967675317,0.01678398867621833,5.556321651294473,0.9011598928559055,0.9260993565847383
ZERO,1,3,EX_MAJOR_SHOCKS,CORE_VOL,1031,69,41,0.742820926352056,0.7478792793645974,25,0.47903538680413704,0.2670891390833917,1.7935412441258818,0.910584887705577,0.9168447675984195
ZERO,2,0,ALL,VOL,1254,121,97,0.448314169895568,0.4395244282347381,48,2.002134855467626,1.6685771261979871,1.1999054907516813,0.7575337610534413,0.7482767009456883
ZERO,2,0,DOTCOM,VOL,64,17,16,0.4250906927908879,0.3946269678545986,7,0.3679466284646421,0.30273679635800527,1.2154010774082518,0.49748464417215366,0.591670679206206
ZERO,2,0,GFC,VOL,151,30,30,0.4070007784061704,0.4119368420922925,15,0.5516050114444607,0.6698347069679398,0.8234942228379667,0.5925828801658035,0.5631645347323159
ZERO,2,0,2011,VOL,49,9,10,0.4577162897107589,0.3974769583632835,3,0.19222204378234156,0.13555580318505348,1.4180288801057848,0.6199811390260345,0.6918660448667877
ZERO,2,0,2015_2016,VOL,100,6,5,0.536794121459054,0.517681872703348,2,0.044659684783925666,0.055834408112813275,0.7998595542320587,0.8578990602334541,0.9046125098034934
ZERO,2,0,2018Q4,VOL,11,1,2,0.5215993341642697,,0,0.014989638956950027,0.03656362032332467,0.40996046957056476,0.6431789829083412,0.7339232173934026
ZERO,2,0,COVID,VOL,18,9,8,0.33305871478261057,0.3219393467300552,2,0.2750718029101693,0.2344333164328079,1.1733477438093105,0.33305871478261057,0.5090136984462024
ZERO,2,0,2022,VOL,49,17,14,0.5183152480400899,0.5415385186967997,7,0.19243265576927526,0.13536717171203116,1.4215607324546933,0.572396438798577,0.6914708047718406
ZERO,2,0,2023_PLUS,VOL,182,9,1,0.46371821371111727,0.33685940664033137,4,0.10261503660618423,0.0029296090638989483,35.02687026425849,0.8496957004734333,0.8839775115788777
ZERO,2,0,2024_PLUS,VOL,132,8,1,0.4452964609691368,0.33685940664033137,4,0.0957499196187884,0.0029296090638989483,32.68351426089495,0.8389613470099422,0.8751641601980836
ZERO,2,0,EX_MAJOR_SHOCKS,VOL,1030,64,45,0.4760325967895652,0.43785453319009476,24,0.9644355467703392,0.6289419310852084,1.5334254230851696,0.8189665677405907,0.8288777300642256
ZERO,2,0,ALL,CORE_VOL,1254,121,97,0.724157084947784,0.719762214117369,48,1.0010674277338132,0.8342885630989936,1.1999054907516817,0.8787668805267206,0.8741383504728443
ZERO,2,0,DOTCOM,CORE_VOL,64,17,16,0.7125453463954439,0.6973134839272993,7,0.18397331423232105,0.15136839817900266,1.2154010774082515,0.7487423220860767,0.795835339603103
ZERO,2,0,GFC,CORE_VOL,151,30,30,0.7035003892030851,0.7059684210461462,15,0.27580250572223036,0.3349173534839699,0.8234942228379667,0.7962914400829019,0.7815822673661578
ZERO,2,0,2011,CORE_VOL,49,9,10,0.7288581448553794,0.6987384791816418,3,0.0961110218911708,0.06777790159252674,1.418028880105785,0.8099905695130172,0.8459330224333937
ZERO,2,0,2015_2016,CORE_VOL,100,6,5,0.768397060729527,0.758840936351674,2,0.022329842391962836,0.027917204056406637,0.7998595542320588,0.9289495301167271,0.9523062549017468
ZERO,2,0,2018Q4,CORE_VOL,11,1,2,0.7607996670821349,,0,0.007494819478475014,0.018281810161662342,0.40996046957056465,0.8215894914541707,0.8669616086967014
ZERO,2,0,COVID,CORE_VOL,18,9,8,0.6665293573913054,0.6609696733650275,2,0.13753590145508465,0.11721665821640398,1.1733477438093103,0.6665293573913054,0.7545068492231012
ZERO,2,0,2022,CORE_VOL,49,17,14,0.759157624020045,0.7707692593483998,7,0.09621632788463762,0.06768358585601557,1.4215607324546935,0.7861982193992886,0.8457354023859203
ZERO,2,0,2023_PLUS,CORE_VOL,182,9,1,0.7318591068555585,0.6684297033201656,4,0.05130751830309212,0.0014648045319494742,35.02687026425849,0.9248478502367167,0.9419887557894387
ZERO,2,0,2024_PLUS,CORE_VOL,132,8,1,0.7226482304845684,0.6684297033201656,4,0.0478749598093942,0.0014648045319494742,32.68351426089495,0.9194806735049712,0.9375820800990419
ZERO,2,0,EX_MAJOR_SHOCKS,CORE_VOL,1030,64,45,0.7380162983947824,0.7189272665950474,24,0.4822177733851696,0.3144709655426042,1.5334254230851696,0.9094832838702953,0.9144388650321129
ZERO,2,1,ALL,VOL,1254,121,97,0.448314169895568,0.439524428234738,48,2.0021348554676264,1.6685771261979871,1.1999054907516817,0.7575337610534413,0.7482767009456883
ZERO,2,1,DOTCOM,VOL,64,17,16,0.4250906927908879,0.3946269678545985,7,0.3679466284646421,0.3027367963580053,1.2154010774082515,0.4974846441721536,0.591670679206206
ZERO,2,1,GFC,VOL,151,30,30,0.4070007784061704,0.4119368420922925,15,0.5516050114444607,0.6698347069679398,0.8234942228379667,0.5925828801658035,0.5631645347323159
ZERO,2,1,2011,VOL,49,9,10,0.4577162897107589,0.39747695836328345,3,0.1922220437823416,0.13555580318505348,1.418028880105785,0.6199811390260345,0.6918660448667876
ZERO,2,1,2015_2016,VOL,100,6,5,0.536794121459054,0.5176818727033481,2,0.044659684783925666,0.055834408112813275,0.7998595542320587,0.8578990602334541,0.9046125098034934
ZERO,2,1,2018Q4,VOL,11,1,2,0.5215993341642697,,0,0.014989638956950027,0.03656362032332467,0.40996046957056476,0.6431789829083412,0.7339232173934027
ZERO,2,1,COVID,VOL,18,9,8,0.33305871478261057,0.32193934673005525,2,0.27507180291016925,0.2344333164328079,1.1733477438093103,0.33305871478261057,0.5090136984462024
ZERO,2,1,2022,VOL,49,17,14,0.5183152480400898,0.5415385186967997,7,0.19243265576927526,0.13536717171203116,1.4215607324546933,0.5723964387985772,0.6914708047718406
ZERO,2,1,2023_PLUS,VOL,182,9,1,0.46371821371111727,0.3368594066403314,4,0.10261503660618423,0.0029296090638989475,35.026870264258505,0.8496957004734332,0.8839775115788776
ZERO,2,1,2024_PLUS,VOL,132,8,1,0.4452964609691368,0.3368594066403314,4,0.0957499196187884,0.0029296090638989475,32.68351426089497,0.8389613470099422,0.8751641601980836
ZERO,2,1,EX_MAJOR_SHOCKS,VOL,1030,64,45,0.4760325967895652,0.43785453319009476,24,0.9644355467703393,0.6289419310852084,1.5334254230851698,0.8189665677405907,0.8288777300642256
ZERO,2,1,ALL,CORE_VOL,1254,121,97,0.724157084947784,0.719762214117369,48,1.001067427733813,0.8342885630989937,1.1999054907516813,0.8787668805267206,0.874138350472844
ZERO,2,1,DOTCOM,CORE_VOL,64,17,16,0.7125453463954439,0.6973134839272993,7,0.183973314232321,0.15136839817900266,1.215401077408251,0.7487423220860767,0.795835339603103
ZERO,2,1,GFC,CORE_VOL,151,30,30,0.7035003892030851,0.7059684210461462,15,0.2758025057222304,0.33491735348396995,0.8234942228379667,0.7962914400829019,0.7815822673661578
ZERO,2,1,2011,CORE_VOL,49,9,10,0.7288581448553795,0.6987384791816418,3,0.0961110218911708,0.06777790159252675,1.4180288801057848,0.8099905695130174,0.8459330224333939
ZERO,2,1,2015_2016,CORE_VOL,100,6,5,0.768397060729527,0.7588409363516739,2,0.02232984239196284,0.02791720405640664,0.7998595542320588,0.9289495301167271,0.9523062549017468
ZERO,2,1,2018Q4,CORE_VOL,11,1,2,0.7607996670821349,,0,0.007494819478475014,0.018281810161662342,0.40996046957056465,0.8215894914541705,0.8669616086967014
ZERO,2,1,COVID,CORE_VOL,18,9,8,0.6665293573913054,0.6609696733650278,2,0.13753590145508462,0.11721665821640397,1.17334774380931,0.6665293573913054,0.7545068492231013
ZERO,2,1,2022,CORE_VOL,49,17,14,0.759157624020045,0.7707692593483998,7,0.09621632788463762,0.06768358585601555,1.4215607324546937,0.7861982193992886,0.8457354023859203
ZERO,2,1,2023_PLUS,CORE_VOL,182,9,1,0.7318591068555585,0.6684297033201656,4,0.05130751830309213,0.0014648045319494742,35.026870264258505,0.9248478502367167,0.9419887557894387
ZERO,2,1,2024_PLUS,CORE_VOL,132,8,1,0.7226482304845683,0.6684297033201656,4,0.04787495980939421,0.0014648045319494742,32.68351426089497,0.9194806735049712,0.9375820800990418
ZERO,2,1,EX_MAJOR_SHOCKS,CORE_VOL,1030,64,45,0.7380162983947827,0.7189272665950474,24,0.4822177733851696,0.31447096554260423,1.5334254230851692,0.9094832838702953,0.9144388650321129
ZERO,2,3,ALL,VOL,1254,121,97,0.448314169895568,0.4395244282347381,48,2.002134855467626,1.6685771261979871,1.1999054907516813,0.7575337610534413,0.7482767009456883
ZERO,2,3,DOTCOM,VOL,64,17,16,0.42509069279088785,0.3946269678545986,7,0.3679466284646421,0.30273679635800527,1.2154010774082518,0.4974846441721536,0.591670679206206
ZERO,2,3,GFC,VOL,151,30,30,0.4070007784061704,0.4119368420922925,15,0.5516050114444607,0.6698347069679398,0.8234942228379667,0.5925828801658035,0.5631645347323159
ZERO,2,3,2011,VOL,49,9,10,0.4577162897107589,0.3974769583632835,3,0.19222204378234156,0.13555580318505348,1.4180288801057848,0.6199811390260345,0.6918660448667877
ZERO,2,3,2015_2016,VOL,100,6,5,0.536794121459054,0.517681872703348,2,0.04465968478392567,0.05583440811281326,0.799859554232059,0.8578990602334541,0.9046125098034936
ZERO,2,3,2018Q4,VOL,11,1,2,0.5215993341642697,,0,0.014989638956950027,0.036563620323324685,0.40996046957056465,0.6431789829083412,0.7339232173934026
ZERO,2,3,COVID,VOL,18,9,8,0.3330587147826105,0.32193934673005514,2,0.2750718029101693,0.23443331643280788,1.1733477438093107,0.3330587147826105,0.5090136984462024
ZERO,2,3,2022,VOL,49,17,14,0.5183152480400899,0.5415385186967995,7,0.19243265576927523,0.13536717171203116,1.421560732454693,0.5723964387985772,0.6914708047718406
ZERO,2,3,2023_PLUS,VOL,182,9,1,0.46371821371111727,0.33685940664033137,4,0.10261503660618423,0.0029296090638989483,35.02687026425849,0.8496957004734333,0.8839775115788776
ZERO,2,3,2024_PLUS,VOL,132,8,1,0.4452964609691367,0.33685940664033137,4,0.09574991961878841,0.0029296090638989483,32.68351426089496,0.8389613470099422,0.8751641601980836
ZERO,2,3,EX_MAJOR_SHOCKS,VOL,1030,64,45,0.4760325967895652,0.43785453319009476,24,0.9644355467703392,0.6289419310852084,1.5334254230851696,0.8189665677405906,0.8288777300642256
ZERO,2,3,ALL,CORE_VOL,1254,121,97,0.724157084947784,0.719762214117369,48,1.0010674277338132,0.8342885630989936,1.1999054907516817,0.8787668805267206,0.874138350472844
ZERO,2,3,DOTCOM,CORE_VOL,64,17,16,0.7125453463954439,0.6973134839272992,7,0.18397331423232105,0.15136839817900266,1.2154010774082515,0.7487423220860767,0.7958353396031029
ZERO,2,3,GFC,CORE_VOL,151,30,30,0.7035003892030851,0.7059684210461462,15,0.2758025057222304,0.3349173534839699,0.8234942228379668,0.7962914400829019,0.7815822673661578
ZERO,2,3,2011,CORE_VOL,49,9,10,0.7288581448553795,0.6987384791816417,3,0.0961110218911708,0.06777790159252675,1.4180288801057848,0.8099905695130172,0.8459330224333937
ZERO,2,3,2015_2016,CORE_VOL,100,6,5,0.768397060729527,0.758840936351674,2,0.022329842391962833,0.027917204056406637,0.7998595542320587,0.9289495301167271,0.9523062549017468
ZERO,2,3,2018Q4,CORE_VOL,11,1,2,0.7607996670821349,,0,0.007494819478475014,0.018281810161662332,0.40996046957056487,0.8215894914541705,0.8669616086967014
ZERO,2,3,COVID,CORE_VOL,18,9,8,0.6665293573913054,0.6609696733650275,2,0.13753590145508465,0.11721665821640391,1.173347743809311,0.6665293573913054,0.7545068492231014
ZERO,2,3,2022,CORE_VOL,49,17,14,0.759157624020045,0.7707692593483999,7,0.09621632788463759,0.06768358585601555,1.4215607324546933,0.7861982193992886,0.8457354023859203
ZERO,2,3,2023_PLUS,CORE_VOL,182,9,1,0.7318591068555587,0.6684297033201657,4,0.05130751830309212,0.0014648045319494733,35.02687026425851,0.9248478502367167,0.9419887557894387
ZERO,2,3,2024_PLUS,CORE_VOL,132,8,1,0.7226482304845684,0.6684297033201657,4,0.047874959809394206,0.0014648045319494733,32.68351426089498,0.9194806735049712,0.9375820800990419
ZERO,2,3,EX_MAJOR_SHOCKS,CORE_VOL,1030,64,45,0.7380162983947824,0.7189272665950474,24,0.4822177733851696,0.3144709655426042,1.5334254230851696,0.9094832838702953,0.9144388650321129
ZERO,3,0,ALL,VOL,1254,126,90,0.45250943268983757,0.42956939219641194,46,2.2026312537279567,1.6720502453148964,1.3173236031032884,0.7504908639441216,0.7525956919413701
ZERO,3,0,DOTCOM,VOL,64,13,17,0.391275418256098,0.43490262064395835,4,0.42284517481398515,0.3236920553994993,1.3063192863726962,0.4853728944273808,0.5833714653113111
ZERO,3,0,GFC,VOL,150,31,30,0.40312948002452254,0.3395351923126061,12,0.6271813503337684,0.713685542770874,0.878792287004646,0.5697959625118175,0.5599117406324076
ZERO,3,0,2011,VOL,49,12,7,0.46111999096073547,0.3984389313793139,4,0.17863901118826925,0.11630643302250586,1.5359340540836786,0.6286959987965702,0.6921039998965144
ZERO,3,0,2015_2016,VOL,100,4,8,0.5161234522448352,0.5851345906633144,1,0.053779013982164295,0.05726496079219657,0.9391260072161387,0.8572435827196287,0.8879147555764451
ZERO,3,0,2018Q4,VOL,11,2,3,0.6106676738524764,0.5619899416110364,1,0.01899285147273956,0.060154767898379057,0.3157331020680631,0.6576693007628491,0.7196077602135014
ZERO,3,0,COVID,VOL,18,10,6,0.3557103182223015,0.18563930713553192,2,0.21100680964617985,0.15795818926912952,1.3358396334023934,0.3557103182223015,0.5734248746865079
ZERO,3,0,2022,VOL,49,17,12,0.5247700110718738,0.5183740476603547,9,0.20830221572318094,0.16999183375682544,1.2253660138825184,0.559990757969932,0.6832604338762859
ZERO,3,0,2023_PLUS,VOL,182,10,0,0.4474465718434851,0.5556286877801577,3,0.16236723988046925,0.0,,0.835408344789322,0.8979299592882488
ZERO,3,0,2024_PLUS,VOL,132,9,0,0.4339496785335059,0.4248279703184337,2,0.1543657755735405,0.0,,0.8143223612892037,0.8813234546536111
ZERO,3,0,EX_MAJOR_SHOCKS,VOL,1031,67,42,0.474429635106711,0.491558985171398,23,1.1413289012751981,0.6304146795180672,1.810441505181493,0.8096859684677347,0.8272457881237024
ZERO,3,0,ALL,CORE_VOL,1254,126,90,0.7262547163449187,0.7147846960982059,46,1.1013156268639783,0.8360251226574482,1.3173236031032884,0.8752454319720607,0.8762978459706848
ZERO,3,0,DOTCOM,CORE_VOL,64,13,17,0.695637709128049,0.7174513103219792,4,0.21142258740699257,0.16184602769974962,1.3063192863726965,0.7426864472136904,0.7916857326556554
ZERO,3,0,GFC,CORE_VOL,150,31,30,0.7015647400122613,0.6697675961563031,12,0.3135906751668842,0.356842771385437,0.878792287004646,0.7848979812559087,0.7799558703162038
ZERO,3,0,2011,CORE_VOL,49,12,7,0.7305599954803678,0.6992194656896569,4,0.08931950559413462,0.05815321651125293,1.5359340540836786,0.8143479993982851,0.8460519999482574
ZERO,3,0,2015_2016,CORE_VOL,100,4,8,0.7580617261224175,0.7925672953316572,1,0.026889506991082147,0.028632480396098284,0.9391260072161387,0.9286217913598144,0.9439573777882224
ZERO,3,0,2018Q4,CORE_VOL,11,2,3,0.8053338369262383,0.7809949708055182,1,0.00949642573636978,0.030077383949189535,0.31573310206806304,0.8288346503814246,0.8598038801067508
ZERO,3,0,COVID,CORE_VOL,18,10,6,0.6778551591111508,0.5928196535677659,2,0.10550340482308991,0.07897909463456476,1.3358396334023932,0.6778551591111508,0.7867124373432538
ZERO,3,0,2022,CORE_VOL,49,17,12,0.762385005535937,0.7591870238301772,9,0.10415110786159047,0.08499591687841272,1.2253660138825184,0.7799953789849658,0.841630216938143
ZERO,3,0,2023_PLUS,CORE_VOL,182,10,0,0.7237232859217424,0.777814343890079,3,0.08118361994023465,0.0,,0.917704172394661,0.9489649796441244
ZERO,3,0,2024_PLUS,CORE_VOL,132,9,0,0.7169748392667528,0.7124139851592168,2,0.07718288778677027,0.0,,0.9071611806446017,0.9406617273268055
ZERO,3,0,EX_MAJOR_SHOCKS,CORE_VOL,1031,67,42,0.7372148175533554,0.7457794925856991,23,0.5706644506375992,0.3152073397590336,1.8104415051814935,0.9048429842338672,0.9136228940618513
ZERO,3,1,ALL,VOL,1254,126,90,0.45250943268983757,0.42956939219641194,46,2.2026312537279567,1.6720502453148962,1.3173236031032887,0.7504908639441216,0.7525956919413701
ZERO,3,1,DOTCOM,VOL,64,13,17,0.391275418256098,0.43490262064395835,4,0.42284517481398515,0.3236920553994993,1.3063192863726962,0.4853728944273808,0.583371465311311
ZERO,3,1,GFC,VOL,150,31,30,0.40312948002452254,0.33953519231260615,12,0.6271813503337684,0.713685542770874,0.878792287004646,0.5697959625118176,0.5599117406324077
ZERO,3,1,2011,VOL,49,12,7,0.46111999096073547,0.3984389313793139,4,0.17863901118826925,0.11630643302250587,1.5359340540836783,0.6286959987965702,0.6921039998965144
ZERO,3,1,2015_2016,VOL,100,4,8,0.5161234522448352,0.5851345906633144,1,0.05377901398216429,0.057264960792196576,0.9391260072161385,0.8572435827196287,0.8879147555764451
ZERO,3,1,2018Q4,VOL,11,2,3,0.6106676738524764,0.5619899416110364,1,0.018992851472739564,0.06015476789837905,0.3157331020680632,0.6576693007628491,0.7196077602135014
ZERO,3,1,COVID,VOL,18,10,6,0.3557103182223015,0.1856393071355319,2,0.21100680964617982,0.15795818926912952,1.3358396334023932,0.3557103182223015,0.5734248746865079
ZERO,3,1,2022,VOL,49,17,12,0.5247700110718738,0.5183740476603546,9,0.20830221572318092,0.16999183375682542,1.2253660138825186,0.559990757969932,0.6832604338762859
ZERO,3,1,2023_PLUS,VOL,182,10,0,0.4474465718434851,0.5556286877801577,3,0.16236723988046925,0.0,,0.835408344789322,0.8979299592882487
ZERO,3,1,2024_PLUS,VOL,132,9,0,0.4339496785335059,0.4248279703184337,2,0.1543657755735405,0.0,,0.8143223612892037,0.8813234546536111
ZERO,3,1,EX_MAJOR_SHOCKS,VOL,1031,67,42,0.474429635106711,0.49155898517139796,23,1.1413289012751981,0.6304146795180672,1.810441505181493,0.8096859684677347,0.8272457881237024
ZERO,3,1,ALL,CORE_VOL,1254,126,90,0.7262547163449186,0.7147846960982059,46,1.101315626863978,0.8360251226574482,1.3173236031032882,0.8752454319720607,0.8762978459706852
ZERO,3,1,DOTCOM,CORE_VOL,64,13,17,0.6956377091280489,0.7174513103219792,4,0.2114225874069926,0.16184602769974965,1.3063192863726962,0.7426864472136904,0.7916857326556554
ZERO,3,1,GFC,CORE_VOL,150,31,30,0.7015647400122613,0.6697675961563032,12,0.31359067516688416,0.356842771385437,0.8787922870046457,0.7848979812559088,0.7799558703162037
ZERO,3,1,2011,CORE_VOL,49,12,7,0.7305599954803678,0.6992194656896571,4,0.08931950559413462,0.05815321651125294,1.5359340540836781,0.8143479993982852,0.8460519999482574
ZERO,3,1,2015_2016,CORE_VOL,100,4,8,0.7580617261224175,0.7925672953316572,1,0.02688950699108216,0.028632480396098288,0.939126007216139,0.9286217913598144,0.9439573777882226
ZERO,3,1,2018Q4,CORE_VOL,11,2,3,0.8053338369262383,0.7809949708055182,1,0.00949642573636978,0.030077383949189542,0.315733102068063,0.8288346503814246,0.8598038801067506
ZERO,3,1,COVID,CORE_VOL,18,10,6,0.6778551591111508,0.5928196535677659,2,0.10550340482308991,0.07897909463456476,1.3358396334023932,0.6778551591111508,0.7867124373432539
ZERO,3,1,2022,CORE_VOL,49,17,12,0.762385005535937,0.7591870238301773,9,0.10415110786159046,0.08499591687841274,1.2253660138825182,0.7799953789849658,0.8416302169381428
ZERO,3,1,2023_PLUS,CORE_VOL,182,10,0,0.7237232859217424,0.777814343890079,3,0.08118361994023464,0.0,,0.917704172394661,0.9489649796441245
ZERO,3,1,2024_PLUS,CORE_VOL,132,9,0,0.7169748392667528,0.7124139851592168,2,0.07718288778677027,0.0,,0.9071611806446017,0.9406617273268055
ZERO,3,1,EX_MAJOR_SHOCKS,CORE_VOL,1031,67,42,0.7372148175533554,0.7457794925856991,23,0.5706644506375992,0.3152073397590336,1.8104415051814935,0.9048429842338672,0.9136228940618513
ZERO,3,3,ALL,VOL,1254,126,90,0.45250943268983745,0.42956939219641194,46,2.2026312537279567,1.6720502453148964,1.3173236031032884,0.7504908639441216,0.7525956919413701
ZERO,3,3,DOTCOM,VOL,64,13,17,0.391275418256098,0.43490262064395835,4,0.42284517481398515,0.3236920553994993,1.3063192863726962,0.4853728944273808,0.5833714653113111
ZERO,3,3,GFC,VOL,150,31,30,0.40312948002452254,0.3395351923126061,12,0.6271813503337687,0.713685542770874,0.8787922870046462,0.5697959625118175,0.5599117406324077
ZERO,3,3,2011,VOL,49,12,7,0.46111999096073547,0.39843893137931385,4,0.17863901118826925,0.11630643302250586,1.5359340540836786,0.6286959987965702,0.6921039998965144
ZERO,3,3,2015_2016,VOL,100,4,8,0.5161234522448351,0.5851345906633142,1,0.053779013982164295,0.05726496079219658,0.9391260072161385,0.8572435827196287,0.8879147555764451
ZERO,3,3,2018Q4,VOL,11,2,3,0.6106676738524764,0.5619899416110364,1,0.01899285147273956,0.06015476789837907,0.31573310206806304,0.6576693007628491,0.7196077602135014
ZERO,3,3,COVID,VOL,18,10,6,0.3557103182223014,0.1856393071355319,2,0.21100680964617985,0.15795818926912952,1.3358396334023934,0.3557103182223014,0.5734248746865079
ZERO,3,3,2022,VOL,49,17,12,0.5247700110718738,0.5183740476603547,9,0.20830221572318094,0.16999183375682544,1.2253660138825184,0.559990757969932,0.6832604338762859
ZERO,3,3,2023_PLUS,VOL,182,10,0,0.447446571843485,0.5556286877801578,3,0.16236723988046925,0.0,,0.8354083447893221,0.8979299592882488
ZERO,3,3,2024_PLUS,VOL,132,9,0,0.4339496785335059,0.4248279703184336,2,0.15436577557354053,0.0,,0.8143223612892037,0.8813234546536111
ZERO,3,3,EX_MAJOR_SHOCKS,VOL,1031,67,42,0.4744296351067109,0.49155898517139796,23,1.1413289012751984,0.6304146795180672,1.8104415051814935,0.8096859684677347,0.8272457881237024
ZERO,3,3,ALL,CORE_VOL,1254,126,90,0.7262547163449186,0.7147846960982059,46,1.1013156268639783,0.8360251226574482,1.3173236031032884,0.8752454319720607,0.876297845970685
ZERO,3,3,DOTCOM,CORE_VOL,64,13,17,0.6956377091280489,0.717451310321979,4,0.2114225874069926,0.1618460276997497,1.3063192863726958,0.7426864472136904,0.7916857326556554
ZERO,3,3,GFC,CORE_VOL,150,31,30,0.7015647400122613,0.669767596156303,12,0.31359067516688427,0.356842771385437,0.8787922870046461,0.7848979812559087,0.7799558703162038
ZERO,3,3,2011,CORE_VOL,49,12,7,0.7305599954803678,0.6992194656896571,4,0.08931950559413462,0.05815321651125291,1.535934054083679,0.8143479993982851,0.8460519999482574
ZERO,3,3,2015_2016,CORE_VOL,100,4,8,0.7580617261224175,0.7925672953316572,1,0.02688950699108214,0.02863248039609828,0.9391260072161386,0.9286217913598144,0.9439573777882224
ZERO,3,3,2018Q4,CORE_VOL,11,2,3,0.8053338369262383,0.7809949708055183,1,0.009496425736369779,0.03007738394918954,0.31573310206806293,0.8288346503814246,0.8598038801067506
ZERO,3,3,COVID,CORE_VOL,18,10,6,0.6778551591111507,0.5928196535677659,2,0.10550340482308994,0.07897909463456478,1.3358396334023934,0.6778551591111507,0.7867124373432538
ZERO,3,3,2022,CORE_VOL,49,17,12,0.762385005535937,0.7591870238301772,9,0.10415110786159046,0.08499591687841272,1.2253660138825184,0.779995378984966,0.841630216938143
ZERO,3,3,2023_PLUS,CORE_VOL,182,10,0,0.7237232859217425,0.7778143438900789,3,0.08118361994023462,0.0,,0.917704172394661,0.9489649796441245
ZERO,3,3,2024_PLUS,CORE_VOL,132,9,0,0.716974839266753,0.7124139851592168,2,0.07718288778677025,0.0,,0.9071611806446017,0.9406617273268055
ZERO,3,3,EX_MAJOR_SHOCKS,CORE_VOL,1031,67,42,0.7372148175533554,0.745779492585699,23,0.5706644506375992,0.3152073397590336,1.8104415051814935,0.9048429842338672,0.9136228940618513
ZERO,4,0,ALL,VOL,1254,123,89,0.4321519944647133,0.46224459811233565,43,2.1434898407939875,1.684400424887976,1.272553609654037,0.7490882821593153,0.7408132601671201
ZERO,4,0,DOTCOM,VOL,64,13,15,0.37667939914875126,0.3653468570181604,2,0.2558228084695278,0.1755030600261837,1.4576544046090194,0.5009811327883161,0.6195736982587174
ZERO,4,0,GFC,VOL,150,33,29,0.37787581061755504,0.37244413532419973,14,0.6972082470587508,0.7971306704218156,0.8746473732967908,0.5525671044044008,0.5317959941170675
ZERO,4,0,2011,VOL,49,10,9,0.4355766771462105,0.463773388226605,3,0.1629155497989911,0.13136324727744578,1.2401912496491905,0.6269733880313739,0.6853116006038974
ZERO,4,0,2015_2016,VOL,100,8,4,0.5096374763590992,0.5420019129716648,4,0.09168522053023401,0.028506660053818134,3.216273683312607,0.8220746023238684,0.9012171877088238
ZERO,4,0,2018Q4,VOL,12,2,2,0.5361028142327353,0.5117423641662645,1,0.014369987508338317,0.03927221655176817,0.36590721813208504,0.6204619357353882,0.7317393617611017
ZERO,4,0,COVID,VOL,17,8,7,0.28084660088939956,0.5541460136101344,1,0.2520161089441409,0.2058710505414852,1.2241454458083556,0.31621582188415015,0.4699213641101342
ZERO,4,0,2022,VOL,50,15,13,0.4976406320938159,0.4789277480148745,5,0.2102031019891804,0.17262620623500102,1.217677817138754,0.564379219735908,0.6732583962659993
ZERO,4,0,2023_PLUS,VOL,182,9,2,0.4940118266397229,0.45683783405318523,4,0.11053166895838434,0.015369109304952791,7.191807069962397,0.8632601542246097,0.8986530447644727
ZERO,4,0,2024_PLUS,VOL,132,7,2,0.45621764776352824,0.39923200528669606,3,0.08725252441104252,0.015369109304952791,5.677136044762519,0.851715950492367,0.8835987470085578
ZERO,4,0,EX_MAJOR_SHOCKS,VOL,1031,67,39,0.47800743949923175,0.5142381690302988,23,0.9840623828019153,0.508433815941835,1.9354778379148807,0.8212734404708247,0.8332923079946922
